Demonstrativo de Corretagem
Em:;28/10/2024 16:40

Filial:;VAREJO CONCESSIONARIA
Corretor:;99008599 - WIZ CONSEG CORRETORA DE SEGUROS LTDA
Estabelecimento:;87

Forma de Pagamento;Banco;Agencia;Conta Corrente
CREDITO C/C;33 - SANTANDER;4515/;1XXXXXX5-X
DOC nr.;Nr. Demonstrativo;Data de Pagto
353011;27;24/10/2024

Totalizador
Total Bruto - R$;Desc. de Adiantamento - R$;Total Liquido - R$;IR - R$;ISS - R$;INSS - R$;Valor Liquido Pago - R$
5.100,84; 0,00;5.100,84;76,51;102,02;0,00;4.922,31

Marca;Segurado;Apolice;Endosso / Fatura;Parcela;Lancamento;Premio;% Comissao;Valor Comissao
YELUM;LOC E2 LOCADORA LTDA;310020240745429;0;'12/12;ANTECIPACAO;241,21;10,00;24,11
YELUM;LOC E2 LOCADORA LTDA;310020240754535;0;'11/12;ANTECIPACAO;279,70;10,00;27,96
YELUM;LOC E2 LOCADORA LTDA;310020240754535;0;'12/12;ANTECIPACAO;279,70;10,00;27,96
YELUM;LOC E2 LOCADORA LTDA;310020240757218;0;'01/12;PAGAMENTO;279,67;10,00;27,96
YELUM;LOC E2 LOCADORA LTDA;310020240757218;0;'02/12;ANTECIPACAO;279,70;10,00;27,96
YELUM;LOC E2 LOCADORA LTDA;310020240757218;0;'03/12;ANTECIPACAO;279,70;10,00;27,96
YELUM;LOC E2 LOCADORA LTDA;310020240757218;0;'04/12;ANTECIPACAO;279,70;10,00;27,96
YELUM;LOC E2 LOCADORA LTDA;310020240757218;0;'05/12;ANTECIPACAO;279,70;10,00;27,96
YELUM;LOC E2 LOCADORA LTDA;310020240757218;0;'06/12;ANTECIPACAO;279,70;10,00;27,96
YELUM;LOC E2 LOCADORA LTDA;310020240757218;0;'07/12;ANTECIPACAO;279,70;10,00;27,96
YELUM;LOC E2 LOCADORA LTDA;310020240757218;0;'08/12;ANTECIPACAO;279,70;10,00;27,96
YELUM;LOC E2 LOCADORA LTDA;310020240757218;0;'09/12;ANTECIPACAO;279,70;10,00;27,96
YELUM;LOC E2 LOCADORA LTDA;310020240757218;0;'10/12;ANTECIPACAO;279,70;10,00;27,96
YELUM;LOC E2 LOCADORA LTDA;310020240757632;0;'01/12;PAGAMENTO;594,29;10,00;59,43
YELUM;LOC E2 LOCADORA LTDA;310020240757632;0;'02/12;ANTECIPACAO;594,31;10,00;59,42
YELUM;LOC E2 LOCADORA LTDA;310020240757632;0;'03/12;ANTECIPACAO;594,31;10,00;59,42
YELUM;LOC E2 LOCADORA LTDA;310020240757632;0;'04/12;ANTECIPACAO;594,31;10,00;59,42
YELUM;LOC E2 LOCADORA LTDA;310020240757632;0;'05/12;ANTECIPACAO;594,31;10,00;59,42
YELUM;LOC E2 LOCADORA LTDA;310020240757632;0;'06/12;ANTECIPACAO;594,31;10,00;59,42
YELUM;LOC E2 LOCADORA LTDA;310020240757632;0;'07/12;ANTECIPACAO;594,31;10,00;59,42
YELUM;LOC E2 LOCADORA LTDA;310020240757632;0;'08/12;ANTECIPACAO;594,31;10,00;59,42
YELUM;LOC E2 LOCADORA LTDA;310020240757632;0;'09/12;ANTECIPACAO;594,31;10,00;59,42
YELUM;LOC E2 LOCADORA LTDA;310020240757632;0;'10/12;ANTECIPACAO;594,31;10,00;59,42
YELUM;LOC E2 LOCADORA LTDA;310020240757723;0;'01/12;PAGAMENTO;418,37;10,00;41,84
YELUM;LOC E2 LOCADORA LTDA;310020240757723;0;'02/12;ANTECIPACAO;418,43;10,00;41,84
YELUM;LOC E2 LOCADORA LTDA;310020240757723;0;'03/12;ANTECIPACAO;418,43;10,00;41,84
YELUM;LOC E2 LOCADORA LTDA;310020240757723;0;'04/12;ANTECIPACAO;418,43;10,00;41,84
YELUM;LOC E2 LOCADORA LTDA;310020240757723;0;'05/12;ANTECIPACAO;418,43;10,00;41,84
YELUM;LOC E2 LOCADORA LTDA;310020240757723;0;'06/12;ANTECIPACAO;418,43;10,00;41,84
YELUM;LOC E2 LOCADORA LTDA;310020240757723;0;'07/12;ANTECIPACAO;418,43;10,00;41,84
YELUM;LOC E2 LOCADORA LTDA;310020240757723;0;'08/12;ANTECIPACAO;418,43;10,00;41,84
YELUM;LOC E2 LOCADORA LTDA;310020240757723;0;'09/12;ANTECIPACAO;418,43;10,00;41,84
YELUM;LOC E2 LOCADORA LTDA;310020240757723;0;'10/12;ANTECIPACAO;418,43;10,00;41,84
YELUM;LOC E2 LOCADORA LTDA;310020240760056;0;'01/12;PAGAMENTO;279,67;10,00;27,96
YELUM;LOC E2 LOCADORA LTDA;310020240760056;0;'02/12;ANTECIPACAO;279,70;10,00;27,96
YELUM;LOC E2 LOCADORA LTDA;310020240760056;0;'03/12;ANTECIPACAO;279,70;10,00;27,96
YELUM;LOC E2 LOCADORA LTDA;310020240760056;0;'04/12;ANTECIPACAO;279,70;10,00;27,96
YELUM;LOC E2 LOCADORA LTDA;310020240760056;0;'05/12;ANTECIPACAO;279,70;10,00;27,96
YELUM;LOC E2 LOCADORA LTDA;310020240760056;0;'06/12;ANTECIPACAO;279,70;10,00;27,96
YELUM;LOC E2 LOCADORA LTDA;310020240760056;0;'07/12;ANTECIPACAO;279,70;10,00;27,96
YELUM;LOC E2 LOCADORA LTDA;310020240760056;0;'08/12;ANTECIPACAO;279,70;10,00;27,96
YELUM;LOC E2 LOCADORA LTDA;310020240760056;0;'09/12;ANTECIPACAO;279,70;10,00;27,96
YELUM;LOC E2 LOCADORA LTDA;310020240760056;0;'10/12;ANTECIPACAO;279,70;10,00;27,96
YELUM;LOC E2 LOCADORA LTDA;310020240762661;0;'01/12;PAGAMENTO;291,39;10,00;29,14
YELUM;LOC E2 LOCADORA LTDA;310020240762661;0;'02/12;ANTECIPACAO;291,46;10,00;29,14
YELUM;LOC E2 LOCADORA LTDA;310020240762661;0;'03/12;ANTECIPACAO;291,46;10,00;29,14
YELUM;LOC E2 LOCADORA LTDA;310020240762661;0;'04/12;ANTECIPACAO;291,46;10,00;29,14
YELUM;LOC E2 LOCADORA LTDA;310020240762661;0;'05/12;ANTECIPACAO;291,46;10,00;29,14
YELUM;LOC E2 LOCADORA LTDA;310020240762661;0;'06/12;ANTECIPACAO;291,46;10,00;29,14
YELUM;LOC E2 LOCADORA LTDA;310020240762661;0;'07/12;ANTECIPACAO;291,46;10,00;29,14
YELUM;LOC E2 LOCADORA LTDA;310020240762661;0;'08/12;ANTECIPACAO;291,46;10,00;29,14
YELUM;LOC E2 LOCADORA LTDA;310020240762661;0;'09/12;ANTECIPACAO;291,46;10,00;29,14
YELUM;LOC E2 LOCADORA LTDA;310020240762661;0;'10/12;ANTECIPACAO;291,46;10,00;29,14
YELUM;LOC E2 LOCADORA LTDA;310020240763481;0;'01/12;PAGAMENTO;351,71;10,00;35,17
YELUM;LOC E2 LOCADORA LTDA;310020240763481;0;'02/12;ANTECIPACAO;351,79;10,00;35,17
YELUM;LOC E2 LOCADORA LTDA;310020240763481;0;'03/12;ANTECIPACAO;351,79;10,00;35,17
YELUM;LOC E2 LOCADORA LTDA;310020240763481;0;'04/12;ANTECIPACAO;351,79;10,00;35,17
YELUM;LOC E2 LOCADORA LTDA;310020240763481;0;'05/12;ANTECIPACAO;351,79;10,00;35,17
YELUM;LOC E2 LOCADORA LTDA;310020240763481;0;'06/12;ANTECIPACAO;351,79;10,00;35,17
YELUM;LOC E2 LOCADORA LTDA;310020240763481;0;'07/12;ANTECIPACAO;351,79;10,00;35,17
YELUM;LOC E2 LOCADORA LTDA;310020240763481;0;'08/12;ANTECIPACAO;351,79;10,00;35,17
YELUM;LOC E2 LOCADORA LTDA;310020240763481;0;'09/12;ANTECIPACAO;351,79;10,00;35,17
YELUM;LOC E2 LOCADORA LTDA;310020240763481;0;'10/12;ANTECIPACAO;351,79;10,00;35,17
YELUM;LOC E2 LOCADORA LTDA;310020240765404;0;'01/12;PAGAMENTO;351,71;10,00;35,17
YELUM;LOC E2 LOCADORA LTDA;310020240765404;0;'02/12;ANTECIPACAO;351,79;10,00;35,17
YELUM;LOC E2 LOCADORA LTDA;310020240765404;0;'03/12;ANTECIPACAO;351,79;10,00;35,17
YELUM;LOC E2 LOCADORA LTDA;310020240765404;0;'04/12;ANTECIPACAO;351,79;10,00;35,17
YELUM;LOC E2 LOCADORA LTDA;310020240765404;0;'05/12;ANTECIPACAO;351,79;10,00;35,17
YELUM;LOC E2 LOCADORA LTDA;310020240765404;0;'06/12;ANTECIPACAO;351,79;10,00;35,17
YELUM;LOC E2 LOCADORA LTDA;310020240765404;0;'07/12;ANTECIPACAO;351,79;10,00;35,17
YELUM;LOC E2 LOCADORA LTDA;310020240765404;0;'08/12;ANTECIPACAO;351,79;10,00;35,17
YELUM;LOC E2 LOCADORA LTDA;310020240765404;0;'09/12;ANTECIPACAO;351,79;10,00;35,17
YELUM;LOC E2 LOCADORA LTDA;310020240765404;0;'10/12;ANTECIPACAO;351,79;10,00;35,17
YELUM;LOC E2 LOCADORA LTDA;310020240766622;0;'01/12;PAGAMENTO;299,80;10,00;29,98
YELUM;LOC E2 LOCADORA LTDA;310020240766622;0;'02/12;ANTECIPACAO;299,81;10,00;29,97
YELUM;LOC E2 LOCADORA LTDA;310020240766622;0;'03/12;ANTECIPACAO;299,81;10,00;29,97
YELUM;LOC E2 LOCADORA LTDA;310020240766622;0;'04/12;ANTECIPACAO;299,81;10,00;29,97
YELUM;LOC E2 LOCADORA LTDA;310020240766622;0;'05/12;ANTECIPACAO;299,81;10,00;29,97
YELUM;LOC E2 LOCADORA LTDA;310020240766622;0;'06/12;ANTECIPACAO;299,81;10,00;29,97
YELUM;LOC E2 LOCADORA LTDA;310020240766622;0;'07/12;ANTECIPACAO;299,81;10,00;29,97
YELUM;LOC E2 LOCADORA LTDA;310020240766622;0;'08/12;ANTECIPACAO;299,81;10,00;29,97
YELUM;LOC E2 LOCADORA LTDA;310020240766622;0;'09/12;ANTECIPACAO;299,81;10,00;29,97
YELUM;LOC E2 LOCADORA LTDA;310020240766622;0;'10/12;ANTECIPACAO;299,81;10,00;29,97
YELUM;LOC E2 LOCADORA LTDA;310020240766628;0;'01/12;PAGAMENTO;279,67;10,00;27,96
YELUM;LOC E2 LOCADORA LTDA;310020240766628;0;'02/12;ANTECIPACAO;279,70;10,00;27,96
YELUM;LOC E2 LOCADORA LTDA;310020240766628;0;'03/12;ANTECIPACAO;279,70;10,00;27,96
YELUM;LOC E2 LOCADORA LTDA;310020240766628;0;'04/12;ANTECIPACAO;279,70;10,00;27,96
YELUM;LOC E2 LOCADORA LTDA;310020240766628;0;'05/12;ANTECIPACAO;279,70;10,00;27,96
YELUM;LOC E2 LOCADORA LTDA;310020240766628;0;'06/12;ANTECIPACAO;279,70;10,00;27,96
YELUM;LOC E2 LOCADORA LTDA;310020240766628;0;'07/12;ANTECIPACAO;279,70;10,00;27,96
YELUM;LOC E2 LOCADORA LTDA;310020240766628;0;'08/12;ANTECIPACAO;279,70;10,00;27,96
YELUM;LOC E2 LOCADORA LTDA;310020240766628;0;'09/12;ANTECIPACAO;279,70;10,00;27,96
YELUM;LOC E2 LOCADORA LTDA;310020240766628;0;'10/12;ANTECIPACAO;279,70;10,00;27,96
YELUM;LOC E2 LOCADORA LTDA;310020240766649;0;'01/12;PAGAMENTO;418,37;10,00;41,84
YELUM;LOC E2 LOCADORA LTDA;310020240766649;0;'02/12;ANTECIPACAO;418,43;10,00;41,84
YELUM;LOC E2 LOCADORA LTDA;310020240766649;0;'03/12;ANTECIPACAO;418,43;10,00;41,84
YELUM;LOC E2 LOCADORA LTDA;310020240766649;0;'04/12;ANTECIPACAO;418,43;10,00;41,84
YELUM;LOC E2 LOCADORA LTDA;310020240766649;0;'05/12;ANTECIPACAO;418,43;10,00;41,84
YELUM;LOC E2 LOCADORA LTDA;310020240766649;0;'06/12;ANTECIPACAO;418,43;10,00;41,84
YELUM;LOC E2 LOCADORA LTDA;310020240766649;0;'07/12;ANTECIPACAO;418,43;10,00;41,84
YELUM;LOC E2 LOCADORA LTDA;310020240766649;0;'08/12;ANTECIPACAO;418,43;10,00;41,84
YELUM;LOC E2 LOCADORA LTDA;310020240766649;0;'09/12;ANTECIPACAO;418,43;10,00;41,84
YELUM;LOC E2 LOCADORA LTDA;310020240766649;0;'10/12;ANTECIPACAO;418,43;10,00;41,84
YELUM;LOC E2 LOCADORA LTDA;310020240769101;0;'01/12;PAGAMENTO;280,91;10,00;28,09
YELUM;LOC E2 LOCADORA LTDA;310020240769101;0;'02/12;ANTECIPACAO;280,94;10,00;28,08
YELUM;LOC E2 LOCADORA LTDA;310020240769101;0;'03/12;ANTECIPACAO;280,94;10,00;28,08
YELUM;LOC E2 LOCADORA LTDA;310020240769101;0;'04/12;ANTECIPACAO;280,94;10,00;28,08
YELUM;LOC E2 LOCADORA LTDA;310020240769101;0;'05/12;ANTECIPACAO;280,94;10,00;28,08
YELUM;LOC E2 LOCADORA LTDA;310020240769101;0;'06/12;ANTECIPACAO;280,94;10,00;28,08
YELUM;LOC E2 LOCADORA LTDA;310020240769101;0;'07/12;ANTECIPACAO;280,94;10,00;28,08
YELUM;LOC E2 LOCADORA LTDA;310020240769101;0;'08/12;ANTECIPACAO;280,94;10,00;28,08
YELUM;LOC E2 LOCADORA LTDA;310020240769101;0;'09/12;ANTECIPACAO;280,94;10,00;28,08
YELUM;LOC E2 LOCADORA LTDA;310020240769101;0;'10/12;ANTECIPACAO;280,94;10,00;28,08
YELUM;LOC E2 LOCADORA LTDA;310020240769511;0;'01/12;PAGAMENTO;405,78;10,00;40,58
YELUM;LOC E2 LOCADORA LTDA;310020240769511;0;'02/12;ANTECIPACAO;405,82;10,00;40,57
YELUM;LOC E2 LOCADORA LTDA;310020240769511;0;'03/12;ANTECIPACAO;405,82;10,00;40,57
YELUM;LOC E2 LOCADORA LTDA;310020240769511;0;'04/12;ANTECIPACAO;405,82;10,00;40,57
YELUM;LOC E2 LOCADORA LTDA;310020240769511;0;'05/12;ANTECIPACAO;405,82;10,00;40,57
YELUM;LOC E2 LOCADORA LTDA;310020240769511;0;'06/12;ANTECIPACAO;405,82;10,00;40,57
YELUM;LOC E2 LOCADORA LTDA;310020240769511;0;'07/12;ANTECIPACAO;405,82;10,00;40,57
YELUM;LOC E2 LOCADORA LTDA;310020240769511;0;'08/12;ANTECIPACAO;405,82;10,00;40,57
YELUM;LOC E2 LOCADORA LTDA;310020240769511;0;'09/12;ANTECIPACAO;405,82;10,00;40,57
YELUM;LOC E2 LOCADORA LTDA;310020240769511;0;'10/12;ANTECIPACAO;405,82;10,00;40,57
YELUM;LOC E2 LOCADORA LTDA;310020240771231;0;'01/12;PAGAMENTO;592,76;10,00;59,27
YELUM;LOC E2 LOCADORA LTDA;310020240771231;0;'02/12;ANTECIPACAO;592,70;10,00;59,26
YELUM;LOC E2 LOCADORA LTDA;310020240771231;0;'03/12;ANTECIPACAO;592,70;10,00;59,26
YELUM;LOC E2 LOCADORA LTDA;310020240771231;0;'04/12;ANTECIPACAO;592,70;10,00;59,26
YELUM;LOC E2 LOCADORA LTDA;310020240771231;0;'05/12;ANTECIPACAO;592,70;10,00;59,26
YELUM;LOC E2 LOCADORA LTDA;310020240771231;0;'06/12;ANTECIPACAO;592,70;10,00;59,26
YELUM;LOC E2 LOCADORA LTDA;310020240771231;0;'07/12;ANTECIPACAO;592,70;10,00;59,26
YELUM;LOC E2 LOCADORA LTDA;310020240771231;0;'08/12;ANTECIPACAO;592,70;10,00;59,26
YELUM;LOC E2 LOCADORA LTDA;310020240771231;0;'09/12;ANTECIPACAO;592,70;10,00;59,26
YELUM;LOC E2 LOCADORA LTDA;310020240771231;0;'10/12;ANTECIPACAO;592,70;10,00;59,26
